dataset,leadFatJet_pt,n,weight_nominal:sumw,weight_nominal:sumw2
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1280.0, 1320.0)",384,0.00033122621243819594,2.8870472679187742e-10
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1320.0, 1360.0)",330,0.00027920116554014385,2.4810561938259923e-10
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1360.0, 1400.0)",247,0.00021243566880002618,1.8570329995970525e-10
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1400.0, 1440.0)",234,0.00019422688637860119,1.7592943768462987e-10
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1440.0, 1480.0)",148,0.00012659431376960129,1.1127161692048304e-10
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1480.0, 1520.0)",88,7.4569252319633961e-05,6.6161499889805242e-11
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1520.0, 1560.0)",55,4.7689638449810445e-05,4.1350936563766538e-11
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1560.0, 1600.0)",28,2.4278360797325149e-05,2.1051386328574395e-11
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1600.0, 1640.0)",12,1.0405012289993465e-05,9.0220227122461694e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1640.0, 1680.0)",15,1.127209634432802e-05,1.1277528390307712e-11
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1680.0, 1720.0)",11,9.5379273261642084e-06,8.2701874862256552e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1720.0, 1760.0)",5,4.3354216359148268e-06,3.7591761301025706e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1760.0, 1800.0)",7,6.0695901993312873e-06,5.2628465821435988e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1800.0, 1840.0)",0,0,0
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1840.0, 1880.0)",1,8.6708433855164913e-07,7.5183522602051411e-13
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1880.0, 1920.0)",2,1.7341686771032983e-06,1.5036704520410282e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1920.0, 1960.0)",3,2.6012530724983662e-06,2.2555056780615423e-12
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[1960.0, 2000.0)",1,8.6708433855164913e-07,7.5183522602051411e-13
SVJ_Esh_mZp-3000_mD-50_rinv-0p3_aD-peak,"[2000.0, inf)",6,3.4683373542065965e-06,4.5110113561230847e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[-inf, 0.0)",0,0,0
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[0.0, 40.0)",0,0,0
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[40.0, 80.0)",0,0,0
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[80.0, 120.0)",0,0,0
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[120.0, 160.0)",0,0,0
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[160.0, 200.0)",13,1.3409104440142983e-06,1.3831084443981928e-13
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[200.0, 240.0)",146,1.4440573977481108e-05,1.5533371030412857e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[240.0, 280.0)",165,1.660666021052748e-05,1.7554837791755595e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[280.0, 320.0)",182,1.7947570086107589e-05,1.9363516866321984e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[320.0, 360.0)",205,2.0526244043139741e-05,2.1810554664408732e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[360.0, 400.0)",230,2.2898624592926353e-05,2.4470380149271831e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[400.0, 440.0)",252,2.5580446163075976e-05,2.6811025188172577e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[440.0, 480.0)",277,2.7540238079382107e-05,2.9470848504631331e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[480.0, 520.0)",283,2.8571706934599206e-05,3.0109205059747346e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[520.0, 560.0)",355,3.5173114156350493e-05,3.7769496731565599e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[560.0, 600.0)",366,3.54825533577241e-05,3.8939819251015972e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[600.0, 640.0)",370,3.65140222129412e-05,3.9365394624568673e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[640.0, 680.0)",388,3.8370668335119262e-05,4.1280464289916718e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[680.0, 720.0)",406,3.9814727642806247e-05,4.3195538292073454e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[720.0, 760.0)",399,3.9505284803453833e-05,4.2450786809367091e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[760.0, 800.0)",473,4.6931865654187277e-05,5.032386833636604e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[800.0, 840.0)",485,4.7963334509404376e-05,5.1600581446598071e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[840.0, 880.0)",469,4.6519278839696199e-05,4.989829729962203e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[880.0, 920.0)",477,4.7963334509404376e-05,5.074943937311005e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[920.0, 960.0)",466,4.662242645281367e-05,4.9579116853659677e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[960.0, 1000.0)",453,4.4456341129262e-05,4.8196008815837299e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1000.0, 1040.0)",502,4.9716833018464968e-05,5.3409264857973149e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1040.0, 1080.0)",468,4.662242645281367e-05,4.9791902372031682e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1080.0, 1120.0)",516,5.0954597099917009e-05,5.4898763486577185e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1120.0, 1160.0)",451,4.4043750676792115e-05,4.7983223297465294e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1160.0, 1200.0)",502,4.992312824469991e-05,5.3409264857973149e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1200.0, 1240.0)",500,4.8891659389482811e-05,5.3196475002792454e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1240.0, 1280.0)",438,4.3734311475418508e-05,4.6600115259642916e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1280.0, 1320.0)",504,5.0335715059190989e-05,5.3622050376345154e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1320.0, 1360.0)",446,4.332172466092743e-05,4.7451257333130936e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1360.0, 1400.0)",551,5.3945859690429643e-05,5.8622516563300309e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1400.0, 1440.0)",458,4.6209839638322592e-05,4.8727974780171657e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1440.0, 1480.0)",432,4.3115429434692487e-05,4.5961754367718211e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1480.0, 1520.0)",452,4.497207555687055e-05,4.8089613888246951e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1520.0, 1560.0)",416,4.0846196498023346e-05,4.425947022074217e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1560.0, 1600.0)",361,3.4554232115624472e-05,3.8407857623490305e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1600.0, 1640.0)",342,3.383220246178098e-05,3.6386388693743221e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1640.0, 1680.0)",323,3.1459821911994368e-05,3.4364924100804828e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1680.0, 1720.0)",258,2.4342682081623934e-05,2.7449381743288592e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1720.0, 1760.0)",265,2.6715062631410547e-05,2.8194133225994955e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1760.0, 1800.0)",224,2.1867155737709254e-05,2.3832021425751471e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1800.0, 1840.0)",172,1.7122394638136029e-05,1.8299587106057613e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1840.0, 1880.0)",163,1.578148476255592e-05,1.7342051189181418e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1880.0, 1920.0)",106,1.0520990144868847e-05,1.1277653073557548e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1920.0, 1960.0)",94,9.076932656171266e-06,1.0000937794921172e-12
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[1960.0, 2000.0)",73,7.3234341471106745e-06,7.7666855152064285e-13
SVJ_Esh_mZp-4000_mD-20_rinv-0p3_aD-peak,"[2000.0, inf)",112,1.1552459909580648e-05,1.1916010712875735e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[-inf, 0.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[0.0, 40.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[40.0, 80.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[80.0, 120.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[120.0, 160.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[160.0, 200.0)",1209,0.0003825480816885829,1.2104468816165337e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[200.0, 240.0)",1766,0.00055879232240840793,1.7681134334424087e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[240.0, 280.0)",1935,0.00061226676916703582,1.937315724509503e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[280.0, 320.0)",1996,0.00063156819669529796,1.9983886767604986e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[320.0, 360.0)",2161,0.00068377697607502341,2.1635861158220138e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[360.0, 400.0)",2155,0.00068187847500666976,2.1575789765915232e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[400.0, 440.0)",2225,0.00070402765413746238,2.2276627764661328e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[440.0, 480.0)",2167,0.00068567547714337707,2.1695933938303824e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[480.0, 520.0)",2242,0.00070940674049779773,2.2446830505451487e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[520.0, 560.0)",2183,0.00069073814665898681,2.1856125242969426e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[560.0, 600.0)",2160,0.0006834605592302978,2.162584972209558e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[600.0, 640.0)",2136,0.00067586655495688319,2.1385562765097177e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[640.0, 680.0)",2080,0.0006581472116522491,2.0824891810988788e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[680.0, 720.0)",1934,0.00061195035232231021,1.9363144421191691e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[720.0, 760.0)",1944,0.0006151145207695663,1.9463264333552388e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[760.0, 800.0)",1843,0.00058315641945227981,1.8452056549378426e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[800.0, 840.0)",1727,0.00054645206546410918,1.7290667508884638e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[840.0, 880.0)",1627,0.00051481032278388739,1.6289471160835234e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[880.0, 920.0)",1545,0.00048886414151638746,1.5468488989700546e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[920.0, 960.0)",1348,0.00042653002310544252,1.349613198975419e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[960.0, 1000.0)",1270,0.00040184950921684504,1.2715198338675293e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1000.0, 1040.0)",1141,0.00036103170714341104,1.1423655077447137e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1040.0, 1080.0)",1023,0.0003236945194657892,1.0242242470814844e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1080.0, 1120.0)",861,0.00027243499062024057,8.6203037763521451e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1120.0, 1160.0)",757,0.00023952760966494679,7.5790596021363399e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1160.0, 1200.0)",695,0.00021990976529195905,6.9583172557230455e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1200.0, 1240.0)",552,0.00017466214194428176,5.5266059090230968e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1240.0, 1280.0)",433,0.00013700853742193431,4.3351818662662467e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1280.0, 1320.0)",331,0.00010473400470800698,3.3139612581889466e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1320.0, 1360.0)",248,7.8471399319823831e-05,2.4829679978743968e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1360.0, 1400.0)",167,5.2841627621091902e-05,1.6719984771706997e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1400.0, 1440.0)",109,3.4489446989027783e-05,1.0913044773408487e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1440.0, 1480.0)",69,2.183276774303522e-05,6.908257386278871e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1480.0, 1520.0)",39,1.2340260582277551e-05,3.9046673880327454e-12
