process,category,n,weight_nominal:sumw,weight_nominal:sumw2
VBF,VH_2j1b_MET_400_2000,9.999999717180683e-10,9.999999717180683e-10,9.306619411591767e-22
Ttw,VH_2j1b_MET_400_2000,4.059117794036865,4.059117794036865,0.41203712463378905
VH,VH_2j1b_MET_400_2000,1.8820147514343264,1.8820147514343264,0.02697210788726807
Zinv,VH_2j1b_MET_400_2000,9.072726249694824,9.072726249694824,0.8427475738525392
ggF,VH_2j1b_MET_400_2000,0.2522253096103668,0.2522253096103668,0.0006214334443211554
ttH,VH_2j1b_MET_400_2000,0.022811653092503548,0.022811653092503548,5.795162869617342e-06
Ttw,VH_2j2b_MET_200_2000,41.544883728027344,41.544883728027344,13.624425048828124
VBF,VH_2j2b_MET_200_2000,0.1453809142112732,0.1453809142112732,0.0038555154204368593
VH,VH_2j2b_MET_200_2000,36.54425048828125,36.54425048828125,7.268048095703125
Zinv,VH_2j2b_MET_200_2000,129.59640502929688,129.59640502929688,453.0950390625
ggF,VH_2j2b_MET_200_2000,2.2867255210876465,2.2867255210876465,0.034150710105896
ttH,VH_2j2b_MET_200_2000,0.19195283949375155,0.19195283949375155,0.000546262301504612
Ttw,VH_1V_MET_200_300,1623.007080078125,1623.007080078125,61052.955
VBF,VH_1V_MET_200_300,4.63501501083374,4.63501501083374,0.21777236938476568
VH,VH_1V_MET_200_300,403.865234375,403.865234375,1675.5996875
Zinv,VH_1V_MET_200_300,2647.081298828125,2647.081298828125,494888.2400000001
ggF,VH_1V_MET_200_300,32.654842376708984,32.654842376708984,13.884245605468752
ttH,VH_1V_MET_200_300,0.7315099835395813,0.7315099835395813,0.009516332149505613
Ttw,VH_1V_MET_300_400,219.44314575195312,219.44314575195312,683.8758593749999
VBF,VH_1V_MET_300_400,1.677025318145752,1.677025318145752,0.02771127700805664
VH,VH_1V_MET_300_400,135.13006591796878,135.13006591796878,169.3841015625
Zinv,VH_1V_MET_300_400,496.2578125,496.2578125,7778.735625
ggF,VH_1V_MET_300_400,7.714982032775879,7.714982032775879,0.7221467590332031
ttH,VH_1V_MET_300_400,0.20462560653686526,0.20462560653686526,0.0007201669365167618
Ttw,VH_1V_MET_400_2000,9.255936622619627,9.255936622619627,1.318017425537109
VBF,VH_1V_MET_400_2000,0.006482888013124466,0.006482888013124466,0.0005296663567423822
VH,VH_1V_MET_400_2000,14.36767292022705,14.36767292022705,2.33793197631836
Zinv,VH_1V_MET_400_2000,30.486948013305664,30.486948013305664,14.92273681640625
ggF,VH_1V_MET_400_2000,0.7141062617301941,0.7141062617301941,0.007475309371948243
ttH,VH_1V_MET_400_2000,0.012913529761135578,0.012913529761135578,3.111418918706476e-06
Ttw,VH_2j0b_MET_200_300,3557.949951171875,3557.949951171875,319304.4
VBF,VH_2j0b_MET_200_300,17.091846466064453,17.091846466064453,0.307515811920166
VH,VH_2j0b_MET_200_300,281.76116943359375,281.76116943359375,172.65302734375
Zinv,VH_2j0b_MET_200_300,6078.0888671875,6078.0888671875,3517269.44
ggF,VH_2j0b_MET_200_300,179.19395446777344,179.19395446777344,128.864130859375
ttH,VH_2j0b_MET_200_300,0.7287172079086304,0.7287172079086304,0.004235036373138428
Ttw,VH_2j0b_MET_300_400,462.4620056152344,462.4620056152344,2226.9987500000007
VBF,VH_2j0b_MET_300_400,4.922073841094972,4.922073841094972,0.043045430183410636
VH,VH_2j0b_MET_300_400,60.25953674316406,60.25953674316406,6.778728637695313
Zinv,VH_2j0b_MET_300_400,1070.3077392578123,1070.3077392578123,48244.29499999999
ggF,VH_2j0b_MET_300_400,43.97876739501953,43.97876739501953,7.704705200195312
ttH,VH_2j0b_MET_300_400,0.15506747364997864,0.15506747364997864,0.00020101733505725858
Ttw,VH_2j0b_MET_400_2000,33.054393768310554,33.054393768310554,12.774300537109376
VBF,VH_2j0b_MET_400_2000,0.5843130946159363,0.5843130946159363,0.002287282198667527
VH,VH_2j0b_MET_400_2000,10.822935104370117,10.822935104370117,0.2067313766479492
Zinv,VH_2j0b_MET_400_2000,121.9702606201172,121.9702606201172,87.17302734375
ggF,VH_2j0b_MET_400_2000,4.928191661834717,4.928191661834717,0.0984366035461426
ttH,VH_2j0b_MET_400_2000,0.039668187499046326,0.039668187499046326,1.4382848748937247e-05
Ttw,VH_2j1b_MET_200_300,483.1463623046875,483.1463623046875,1256.233125
VBF,VH_2j1b_MET_200_300,0.35587793588638306,0.35587793588638306,0.0036377713084220884
VH,VH_2j1b_MET_200_300,36.97488784790039,36.97488784790039,6.3315185546875
Zinv,VH_2j1b_MET_200_300,513.3815307617189,513.3815307617189,20999.005
ggF,VH_2j1b_MET_200_300,12.21222686767578,12.21222686767578,1.012178802490234
ttH,VH_2j1b_MET_200_300,0.8916776776313782,0.8916776776313782,0.0074281501770019544
Ttw,VH_2j1b_MET_300_400,53.8542366027832,53.8542366027832,19.60948364257813
VBF,VH_2j1b_MET_300_400,0.8154244422912598,0.8154244422912598,0.006805589795112611
VH,VH_2j1b_MET_300_400,9.053632736206056,9.053632736206056,0.4339878082275391
Zinv,VH_2j1b_MET_300_400,94.2398910522461,94.2398910522461,269.9396875
ggF,VH_2j1b_MET_300_400,3.084379911422728,3.084379911422728,0.07432797908782961
ttH,VH_2j1b_MET_300_400,0.21591785550117493,0.21591785550117493,0.0004651158675551415
data,VH_1V_MET_200_300,4005.0,4005.0,4005.0000000000014
data,VH_2j0b_MET_200_300,11263.0,11263.0,11263.0
data,VH_2j1b_MET_200_300,1235.0,1235.0,1235.0
data,VH_2j2b_MET_200_2000,164.0,164.0,164.0
